gap_id,calendar_year,day_of_week,previous_bar_timestamp,next_bar_timestamp,elapsed_hours,missing_h1_slots,previous_source_file,next_source_file,original_evidence_status,original_policy_classification,original_fail_closed_required,structural_signature_sha256,requested_primary_evidence_classes,submitted_package_ids,missing_evidence_fields,intake_status
GQ0634,2022,Wednesday,2022-06-15T23:00:00,2022-06-16T01:00:00,2.0,1,GOLD#_H1_202201030100_202212302300.csv,GOLD#_H1_202201030100_202212302300.csv,UNVERIFIED,UNVERIFIED_GAP,true,ddc847315172ec7c46de541a6d22fcf76e43b2086d1801cb01cae4330d2b071a,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0635,2022,Thursday,2022-06-16T23:00:00,2022-06-17T01:00:00,2.0,1,GOLD#_H1_202201030100_202212302300.csv,GOLD#_H1_202201030100_202212302300.csv,UNVERIFIED,UNVERIFIED_GAP,true,0e6dd03f42a7fe5c935960758661b3fd08698b5af9259c549a0827d907c3904a,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0637,2022,Monday,2022-06-20T21:00:00,2022-06-21T01:00:00,4.0,3,GOLD#_H1_202201030100_202212302300.csv,GOLD#_H1_202201030100_202212302300.csv,UNVERIFIED,UNVERIFIED_GAP,true,054e26265c9ed843b5dae04cb4406a17010643a5208f0609477372466b290588,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0638,2022,Tuesday,2022-06-21T23:00:00,2022-06-22T01:00:00,2.0,1,GOLD#_H1_202201030100_202212302300.csv,GOLD#_H1_202201030100_202212302300.csv,UNVERIFIED,UNVERIFIED_GAP,true,d7f1bba5f0cea25ae7149aae062148d8c3050c808dc8acae9bc8d4c58a0ac908,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0639,2022,Wednesday,2022-06-22T23:00:00,2022-06-23T01:00:00,2.0,1,GOLD#_H1_202201030100_202212302300.csv,GOLD#_H1_202201030100_202212302300.csv,UNVERIFIED,UNVERIFIED_GAP,true,ddc847315172ec7c46de541a6d22fcf76e43b2086d1801cb01cae4330d2b071a,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0640,2022,Thursday,2022-06-23T23:00:00,2022-06-24T01:00:00,2.0,1,GOLD#_H1_202201030100_202212302300.csv,GOLD#_H1_202201030100_202212302300.csv,UNVERIFIED,UNVERIFIED_GAP,true,0e6dd03f42a7fe5c935960758661b3fd08698b5af9259c549a0827d907c3904a,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0642,2022,Monday,2022-06-27T23:00:00,2022-06-28T01:00:00,2.0,1,GOLD#_H1_202201030100_202212302300.csv,GOLD#_H1_202201030100_202212302300.csv,UNVERIFIED,UNVERIFIED_GAP,true,b26ab4f081e185e53bcd6689f6b2cab6cae9a16683c4c423d82c1633dafc0e10,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0643,2022,Tuesday,2022-06-28T23:00:00,2022-06-29T01:00:00,2.0,1,GOLD#_H1_202201030100_202212302300.csv,GOLD#_H1_202201030100_202212302300.csv,UNVERIFIED,UNVERIFIED_GAP,true,d7f1bba5f0cea25ae7149aae062148d8c3050c808dc8acae9bc8d4c58a0ac908,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0644,2022,Wednesday,2022-06-29T23:00:00,2022-06-30T01:00:00,2.0,1,GOLD#_H1_202201030100_202212302300.csv,GOLD#_H1_202201030100_202212302300.csv,UNVERIFIED,UNVERIFIED_GAP,true,ddc847315172ec7c46de541a6d22fcf76e43b2086d1801cb01cae4330d2b071a,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0645,2022,Thursday,2022-06-30T23:00:00,2022-07-01T01:00:00,2.0,1,GOLD#_H1_202201030100_202212302300.csv,GOLD#_H1_202201030100_202212302300.csv,UNVERIFIED,UNVERIFIED_GAP,true,0e6dd03f42a7fe5c935960758661b3fd08698b5af9259c549a0827d907c3904a,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0647,2022,Monday,2022-07-04T21:00:00,2022-07-05T01:00:00,4.0,3,GOLD#_H1_202201030100_202212302300.csv,GOLD#_H1_202201030100_202212302300.csv,UNVERIFIED,UNVERIFIED_GAP,true,054e26265c9ed843b5dae04cb4406a17010643a5208f0609477372466b290588,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0648,2022,Tuesday,2022-07-05T23:00:00,2022-07-06T01:00:00,2.0,1,GOLD#_H1_202201030100_202212302300.csv,GOLD#_H1_202201030100_202212302300.csv,UNVERIFIED,UNVERIFIED_GAP,true,d7f1bba5f0cea25ae7149aae062148d8c3050c808dc8acae9bc8d4c58a0ac908,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0649,2022,Wednesday,2022-07-06T23:00:00,2022-07-07T01:00:00,2.0,1,GOLD#_H1_202201030100_202212302300.csv,GOLD#_H1_202201030100_202212302300.csv,UNVERIFIED,UNVERIFIED_GAP,true,ddc847315172ec7c46de541a6d22fcf76e43b2086d1801cb01cae4330d2b071a,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0650,2022,Thursday,2022-07-07T23:00:00,2022-07-08T01:00:00,2.0,1,GOLD#_H1_202201030100_202212302300.csv,GOLD#_H1_202201030100_202212302300.csv,UNVERIFIED,UNVERIFIED_GAP,true,0e6dd03f42a7fe5c935960758661b3fd08698b5af9259c549a0827d907c3904a,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0652,2022,Monday,2022-07-11T23:00:00,2022-07-12T01:00:00,2.0,1,GOLD#_H1_202201030100_202212302300.csv,GOLD#_H1_202201030100_202212302300.csv,UNVERIFIED,UNVERIFIED_GAP,true,b26ab4f081e185e53bcd6689f6b2cab6cae9a16683c4c423d82c1633dafc0e10,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0653,2022,Tuesday,2022-07-12T23:00:00,2022-07-13T01:00:00,2.0,1,GOLD#_H1_202201030100_202212302300.csv,GOLD#_H1_202201030100_202212302300.csv,UNVERIFIED,UNVERIFIED_GAP,true,d7f1bba5f0cea25ae7149aae062148d8c3050c808dc8acae9bc8d4c58a0ac908,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0654,2022,Wednesday,2022-07-13T23:00:00,2022-07-14T01:00:00,2.0,1,GOLD#_H1_202201030100_202212302300.csv,GOLD#_H1_202201030100_202212302300.csv,UNVERIFIED,UNVERIFIED_GAP,true,ddc847315172ec7c46de541a6d22fcf76e43b2086d1801cb01cae4330d2b071a,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0655,2022,Thursday,2022-07-14T23:00:00,2022-07-15T01:00:00,2.0,1,GOLD#_H1_202201030100_202212302300.csv,GOLD#_H1_202201030100_202212302300.csv,UNVERIFIED,UNVERIFIED_GAP,true,0e6dd03f42a7fe5c935960758661b3fd08698b5af9259c549a0827d907c3904a,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0657,2022,Monday,2022-07-18T23:00:00,2022-07-19T01:00:00,2.0,1,GOLD#_H1_202201030100_202212302300.csv,GOLD#_H1_202201030100_202212302300.csv,UNVERIFIED,UNVERIFIED_GAP,true,b26ab4f081e185e53bcd6689f6b2cab6cae9a16683c4c423d82c1633dafc0e10,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0658,2022,Tuesday,2022-07-19T23:00:00,2022-07-20T01:00:00,2.0,1,GOLD#_H1_202201030100_202212302300.csv,GOLD#_H1_202201030100_202212302300.csv,UNVERIFIED,UNVERIFIED_GAP,true,d7f1bba5f0cea25ae7149aae062148d8c3050c808dc8acae9bc8d4c58a0ac908,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0659,2022,Wednesday,2022-07-20T23:00:00,2022-07-21T01:00:00,2.0,1,GOLD#_H1_202201030100_202212302300.csv,GOLD#_H1_202201030100_202212302300.csv,UNVERIFIED,UNVERIFIED_GAP,true,ddc847315172ec7c46de541a6d22fcf76e43b2086d1801cb01cae4330d2b071a,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0660,2022,Thursday,2022-07-21T23:00:00,2022-07-22T01:00:00,2.0,1,GOLD#_H1_202201030100_202212302300.csv,GOLD#_H1_202201030100_202212302300.csv,UNVERIFIED,UNVERIFIED_GAP,true,0e6dd03f42a7fe5c935960758661b3fd08698b5af9259c549a0827d907c3904a,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0662,2022,Monday,2022-07-25T23:00:00,2022-07-26T01:00:00,2.0,1,GOLD#_H1_202201030100_202212302300.csv,GOLD#_H1_202201030100_202212302300.csv,UNVERIFIED,UNVERIFIED_GAP,true,b26ab4f081e185e53bcd6689f6b2cab6cae9a16683c4c423d82c1633dafc0e10,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0663,2022,Tuesday,2022-07-26T23:00:00,2022-07-27T01:00:00,2.0,1,GOLD#_H1_202201030100_202212302300.csv,GOLD#_H1_202201030100_202212302300.csv,UNVERIFIED,UNVERIFIED_GAP,true,d7f1bba5f0cea25ae7149aae062148d8c3050c808dc8acae9bc8d4c58a0ac908,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0664,2022,Wednesday,2022-07-27T23:00:00,2022-07-28T01:00:00,2.0,1,GOLD#_H1_202201030100_202212302300.csv,GOLD#_H1_202201030100_202212302300.csv,UNVERIFIED,UNVERIFIED_GAP,true,ddc847315172ec7c46de541a6d22fcf76e43b2086d1801cb01cae4330d2b071a,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0665,2022,Thursday,2022-07-28T23:00:00,2022-07-29T01:00:00,2.0,1,GOLD#_H1_202201030100_202212302300.csv,GOLD#_H1_202201030100_202212302300.csv,UNVERIFIED,UNVERIFIED_GAP,true,0e6dd03f42a7fe5c935960758661b3fd08698b5af9259c549a0827d907c3904a,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0667,2022,Monday,2022-08-01T23:00:00,2022-08-02T01:00:00,2.0,1,GOLD#_H1_202201030100_202212302300.csv,GOLD#_H1_202201030100_202212302300.csv,UNVERIFIED,UNVERIFIED_GAP,true,b26ab4f081e185e53bcd6689f6b2cab6cae9a16683c4c423d82c1633dafc0e10,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0668,2022,Tuesday,2022-08-02T23:00:00,2022-08-03T01:00:00,2.0,1,GOLD#_H1_202201030100_202212302300.csv,GOLD#_H1_202201030100_202212302300.csv,UNVERIFIED,UNVERIFIED_GAP,true,d7f1bba5f0cea25ae7149aae062148d8c3050c808dc8acae9bc8d4c58a0ac908,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0669,2022,Wednesday,2022-08-03T23:00:00,2022-08-04T01:00:00,2.0,1,GOLD#_H1_202201030100_202212302300.csv,GOLD#_H1_202201030100_202212302300.csv,UNVERIFIED,UNVERIFIED_GAP,true,ddc847315172ec7c46de541a6d22fcf76e43b2086d1801cb01cae4330d2b071a,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0670,2022,Thursday,2022-08-04T23:00:00,2022-08-05T01:00:00,2.0,1,GOLD#_H1_202201030100_202212302300.csv,GOLD#_H1_202201030100_202212302300.csv,UNVERIFIED,UNVERIFIED_GAP,true,0e6dd03f42a7fe5c935960758661b3fd08698b5af9259c549a0827d907c3904a,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0672,2022,Monday,2022-08-08T23:00:00,2022-08-09T01:00:00,2.0,1,GOLD#_H1_202201030100_202212302300.csv,GOLD#_H1_202201030100_202212302300.csv,UNVERIFIED,UNVERIFIED_GAP,true,b26ab4f081e185e53bcd6689f6b2cab6cae9a16683c4c423d82c1633dafc0e10,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0673,2022,Tuesday,2022-08-09T23:00:00,2022-08-10T01:00:00,2.0,1,GOLD#_H1_202201030100_202212302300.csv,GOLD#_H1_202201030100_202212302300.csv,UNVERIFIED,UNVERIFIED_GAP,true,d7f1bba5f0cea25ae7149aae062148d8c3050c808dc8acae9bc8d4c58a0ac908,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0674,2022,Wednesday,2022-08-10T23:00:00,2022-08-11T01:00:00,2.0,1,GOLD#_H1_202201030100_202212302300.csv,GOLD#_H1_202201030100_202212302300.csv,UNVERIFIED,UNVERIFIED_GAP,true,ddc847315172ec7c46de541a6d22fcf76e43b2086d1801cb01cae4330d2b071a,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0675,2022,Thursday,2022-08-11T23:00:00,2022-08-12T01:00:00,2.0,1,GOLD#_H1_202201030100_202212302300.csv,GOLD#_H1_202201030100_202212302300.csv,UNVERIFIED,UNVERIFIED_GAP,true,0e6dd03f42a7fe5c935960758661b3fd08698b5af9259c549a0827d907c3904a,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
